id,document_id,created_at,type,snapshot_data
97,copil-sfr-ftv-3,2026-03-24 08:38:42.949363,daily,"{""id"": ""copil-sfr-ftv-3"", ""title"": ""Copil SFR x FTV"", ""sections"": [{""id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""name"": ""Contractualisation"", ""position"": 0, ""subjects"": [{""id"": ""2b5f43b0-3406-4c92-95fa-832dc2785712"", ""title"": ""Contrat CDN"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Les achats doivent publier l'offre prochainement.\n        Le sujet demeure toujours en attente côté SFR.\nInterco\n    Marseille\n            coté SFR : en production\n            coordination nécessaire pour faire passer le traffic pour ces liaisons\n            Le suivi est assuré par Michel côté Exploitation FTV.\n            Une relance doit être effectuée côté FTV.\n    Paris\n            SFR revient vers FTV dès que possible.\n            D'ici fin \""Janvier\""\n            SFR annonce la première 15aine de mars pour la mise en service."", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:30:00.207Z"", ""responsibility"": ""FTV""}, {""id"": ""a712159f-551e-49df-9e51-69ab1d0261de"", ""title"": ""SSAI + CDN"", ""status"": ""🟡 en cours"", ""position"": 1, ""situation"": ""STB\n  Test SSAI en cours sur la PREPROD par l'équipe Player : branche 395"", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:36:22.790Z"", ""responsibility"": ""FTV""}, {""id"": ""99ebe712-8a0e-4dc1-9e7e-456d366cba41"", ""title"": ""Erreur 4300 sur STB7 (Middleware 1.44.XX)"", ""status"": ""🟡 en cours"", ""position"": 2, ""situation"": ""La correction sera disponible dans une prochaine version du player prévue pour la fin d'incrément, à savoir la version 5.159.0\n        La validation en préprod côté Nelson reste toujours en attente de confirmation.\n            Un problème existe avec l'intégration WP 2.46 sur les STB, ce qui rend la validation côté SFR impossible pour le moment"", ""created_at"": ""2026-03-23T20:34:02.551Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-23T20:34:02.551Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.549Z"", ""updated_at"": ""2026-03-23T20:34:02.549Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""name"": ""Deeplink"", ""position"": 1, ""subjects"": [{""id"": ""a8f435fc-c9db-4278-9fe9-b2099aaea1e1"", ""title"": ""Activation contenus dans la recherche SFR (Gaia)"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""L'activation est en cours.\n    Un test complet doit être effectué.\n        L'objectif est fixé avant la mi-décembre.\n    La recette est toujours en cours côté SFR avec un objectif pour début février.\n        Le système doit être testé par FTV avec le backend de FUT (GAIA) (sur connect TV) le 2/12.\n        Le système n'est pas testable sur STB par FTV.\n        Certains contenus remontent dans la recherche (STB8), et d'autres non.\n        Certains contenus sont présents sur STB7 et pas sur STB8.\n        La fenêtre de MEP est presque atteinte.\n    Un problème a été identifié sur connect ou STB8\n        La FIP aggrégée est en cause, et un travail est en cours côté STB7.\n            Coté VF : Déploiement prévu lundi 23 mars\n            Coté Pixagility : Dev à faire pour gérer la mise à jour des deeplinks des serie et des saisons, devrait être MEP le 18/03\n            Rattrapage Pix : Attente d'un rodage suite au déploiement du 23 mars de la VF, pourra commencer le 30/03\nSur STB8 et Connect\n    Le déploiement est prévu pour début février.\n        Aucun changement n'est constaté à date du 15/01.\nSur STB7\n    Un déploiement plus tôt est à envisager possiblement.\n        Aucun changement n'est constaté à date du 15/01."", ""created_at"": ""2026-03-23T20:34:02.552Z"", ""section_id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.552Z"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""name"": ""Version STB"", ""position"": 2, ""subjects"": [{""id"": ""3ae15e8d-de53-4e83-97a0-86f126741e16"", ""title"": ""Liste des versions"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Livraison FAI le 23/03 - version 1.5.0 (avec player 5.159.0)\nRelease Note\n    Ajout d'un deeplink vers les datas sportives\n    [espace jeunesse] Ajout tracking sur les vignettes non adaptées à l'âge sélectionné\n    Coverplay : Nouveau format de pub (image ou vidéo) sur la HP en lieu et place de la mea immersive\n    Evolution de la gestion de la MEA immersive - slider Notre sélection avec le changement côté API\n    Mise en place le tracking piano sur le message d'erreur : \""L'application n'est pas disponible actuellement\""\n    Correctifs anomalies (tracking, ...)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""updated_at"": ""2026-03-24T08:30:31.436Z"", ""responsibility"": ""FTV""}], ""created_at"": ""2026-03-23T20:34:02.553Z"", ""updated_at"": ""2026-03-23T20:34:02.553Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""name"": ""Android"", ""position"": 3, ""subjects"": [{""id"": ""08fe0fd4-c265-4197-84ce-86c11a6d855a"", ""title"": ""Version 5.13.0 pour fin mars-début avril"", ""status"": ""🔴 à faire"", ""position"": 0, ""situation"": ""MEA immerssive\nCoverplay\nlogs live cycle (bonus)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""updated_at"": ""2026-03-24T08:30:19.819Z"", ""responsibility"": null}], ""created_at"": ""2026-03-24T08:30:12.407Z"", ""updated_at"": ""2026-03-24T08:30:12.407Z"", ""document_id"": ""copil-sfr-ftv-3""}], ""updated_at"": ""2026-03-24T08:36:22.791Z""}"
98,copil-sfr-ftv-3,2026-03-24 08:38:52.31269,daily,"{""id"": ""copil-sfr-ftv-3"", ""title"": ""Copil SFR x FTV"", ""sections"": [{""id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""name"": ""Contractualisation"", ""position"": 0, ""subjects"": [{""id"": ""2b5f43b0-3406-4c92-95fa-832dc2785712"", ""title"": ""Contrat CDN"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Les achats doivent publier l'offre prochainement.\n        Le sujet demeure toujours en attente côté SFR.\nInterco\n    Marseille\n            coté SFR : en production\n            coordination nécessaire pour faire passer le traffic pour ces liaisons\n            Le suivi est assuré par Michel côté Exploitation FTV.\n            Une relance doit être effectuée côté FTV.\n    Paris\n            SFR revient vers FTV dès que possible.\n            D'ici fin \""Janvier\""\n            SFR annonce la première 15aine de mars pour la mise en service."", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:30:00.207Z"", ""responsibility"": ""FTV""}, {""id"": ""a712159f-551e-49df-9e51-69ab1d0261de"", ""title"": ""SSAI + CDN"", ""status"": ""🟡 en cours"", ""position"": 1, ""situation"": ""STB\n  Test SSAI en cours sur la PREPROD par l'équipe Player : branche 395\n  test"", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:38:52.242Z"", ""responsibility"": ""FTV""}, {""id"": ""99ebe712-8a0e-4dc1-9e7e-456d366cba41"", ""title"": ""Erreur 4300 sur STB7 (Middleware 1.44.XX)"", ""status"": ""🟡 en cours"", ""position"": 2, ""situation"": ""La correction sera disponible dans une prochaine version du player prévue pour la fin d'incrément, à savoir la version 5.159.0\n        La validation en préprod côté Nelson reste toujours en attente de confirmation.\n            Un problème existe avec l'intégration WP 2.46 sur les STB, ce qui rend la validation côté SFR impossible pour le moment"", ""created_at"": ""2026-03-23T20:34:02.551Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-23T20:34:02.551Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.549Z"", ""updated_at"": ""2026-03-23T20:34:02.549Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""name"": ""Deeplink"", ""position"": 1, ""subjects"": [{""id"": ""a8f435fc-c9db-4278-9fe9-b2099aaea1e1"", ""title"": ""Activation contenus dans la recherche SFR (Gaia)"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""L'activation est en cours.\n    Un test complet doit être effectué.\n        L'objectif est fixé avant la mi-décembre.\n    La recette est toujours en cours côté SFR avec un objectif pour début février.\n        Le système doit être testé par FTV avec le backend de FUT (GAIA) (sur connect TV) le 2/12.\n        Le système n'est pas testable sur STB par FTV.\n        Certains contenus remontent dans la recherche (STB8), et d'autres non.\n        Certains contenus sont présents sur STB7 et pas sur STB8.\n        La fenêtre de MEP est presque atteinte.\n    Un problème a été identifié sur connect ou STB8\n        La FIP aggrégée est en cause, et un travail est en cours côté STB7.\n            Coté VF : Déploiement prévu lundi 23 mars\n            Coté Pixagility : Dev à faire pour gérer la mise à jour des deeplinks des serie et des saisons, devrait être MEP le 18/03\n            Rattrapage Pix : Attente d'un rodage suite au déploiement du 23 mars de la VF, pourra commencer le 30/03\nSur STB8 et Connect\n    Le déploiement est prévu pour début février.\n        Aucun changement n'est constaté à date du 15/01.\nSur STB7\n    Un déploiement plus tôt est à envisager possiblement.\n        Aucun changement n'est constaté à date du 15/01."", ""created_at"": ""2026-03-23T20:34:02.552Z"", ""section_id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.552Z"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""name"": ""Version STB"", ""position"": 2, ""subjects"": [{""id"": ""3ae15e8d-de53-4e83-97a0-86f126741e16"", ""title"": ""Liste des versions"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Livraison FAI le 23/03 - version 1.5.0 (avec player 5.159.0)\nRelease Note\n    Ajout d'un deeplink vers les datas sportives\n    [espace jeunesse] Ajout tracking sur les vignettes non adaptées à l'âge sélectionné\n    Coverplay : Nouveau format de pub (image ou vidéo) sur la HP en lieu et place de la mea immersive\n    Evolution de la gestion de la MEA immersive - slider Notre sélection avec le changement côté API\n    Mise en place le tracking piano sur le message d'erreur : \""L'application n'est pas disponible actuellement\""\n    Correctifs anomalies (tracking, ...)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""updated_at"": ""2026-03-24T08:30:31.436Z"", ""responsibility"": ""FTV""}], ""created_at"": ""2026-03-23T20:34:02.553Z"", ""updated_at"": ""2026-03-23T20:34:02.553Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""name"": ""Android"", ""position"": 3, ""subjects"": [{""id"": ""08fe0fd4-c265-4197-84ce-86c11a6d855a"", ""title"": ""Version 5.13.0 pour fin mars-début avril"", ""status"": ""🔴 à faire"", ""position"": 0, ""situation"": ""MEA immerssive\nCoverplay\nlogs live cycle (bonus)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""updated_at"": ""2026-03-24T08:30:19.819Z"", ""responsibility"": null}], ""created_at"": ""2026-03-24T08:30:12.407Z"", ""updated_at"": ""2026-03-24T08:30:12.407Z"", ""document_id"": ""copil-sfr-ftv-3""}], ""updated_at"": ""2026-03-24T08:38:52.243Z""}"
99,copil-sfr-ftv-3,2026-03-24 08:39:00.575384,daily,"{""id"": ""copil-sfr-ftv-3"", ""title"": ""Copil SFR x FTV"", ""sections"": [{""id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""name"": ""Contractualisation"", ""position"": 0, ""subjects"": [{""id"": ""2b5f43b0-3406-4c92-95fa-832dc2785712"", ""title"": ""Contrat CDN"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Les achats doivent publier l'offre prochainement.\n        Le sujet demeure toujours en attente côté SFR.\nInterco\n    Marseille\n            coté SFR : en production\n            coordination nécessaire pour faire passer le traffic pour ces liaisons\n            Le suivi est assuré par Michel côté Exploitation FTV.\n            Une relance doit être effectuée côté FTV.\n    Paris\n            SFR revient vers FTV dès que possible.\n            D'ici fin \""Janvier\""\n            SFR annonce la première 15aine de mars pour la mise en service."", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:30:00.207Z"", ""responsibility"": ""FTV""}, {""id"": ""a712159f-551e-49df-9e51-69ab1d0261de"", ""title"": ""SSAI + CDN"", ""status"": ""🟡 en cours"", ""position"": 1, ""situation"": ""STB\n  Test SSAI en cours sur la PREPROD par l'équipe Player : branche 395"", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:39:00.507Z"", ""responsibility"": ""FTV""}, {""id"": ""99ebe712-8a0e-4dc1-9e7e-456d366cba41"", ""title"": ""Erreur 4300 sur STB7 (Middleware 1.44.XX)"", ""status"": ""🟡 en cours"", ""position"": 2, ""situation"": ""La correction sera disponible dans une prochaine version du player prévue pour la fin d'incrément, à savoir la version 5.159.0\n        La validation en préprod côté Nelson reste toujours en attente de confirmation.\n            Un problème existe avec l'intégration WP 2.46 sur les STB, ce qui rend la validation côté SFR impossible pour le moment"", ""created_at"": ""2026-03-23T20:34:02.551Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-23T20:34:02.551Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.549Z"", ""updated_at"": ""2026-03-23T20:34:02.549Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""name"": ""Deeplink"", ""position"": 1, ""subjects"": [{""id"": ""a8f435fc-c9db-4278-9fe9-b2099aaea1e1"", ""title"": ""Activation contenus dans la recherche SFR (Gaia)"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""L'activation est en cours.\n    Un test complet doit être effectué.\n        L'objectif est fixé avant la mi-décembre.\n    La recette est toujours en cours côté SFR avec un objectif pour début février.\n        Le système doit être testé par FTV avec le backend de FUT (GAIA) (sur connect TV) le 2/12.\n        Le système n'est pas testable sur STB par FTV.\n        Certains contenus remontent dans la recherche (STB8), et d'autres non.\n        Certains contenus sont présents sur STB7 et pas sur STB8.\n        La fenêtre de MEP est presque atteinte.\n    Un problème a été identifié sur connect ou STB8\n        La FIP aggrégée est en cause, et un travail est en cours côté STB7.\n            Coté VF : Déploiement prévu lundi 23 mars\n            Coté Pixagility : Dev à faire pour gérer la mise à jour des deeplinks des serie et des saisons, devrait être MEP le 18/03\n            Rattrapage Pix : Attente d'un rodage suite au déploiement du 23 mars de la VF, pourra commencer le 30/03\nSur STB8 et Connect\n    Le déploiement est prévu pour début février.\n        Aucun changement n'est constaté à date du 15/01.\nSur STB7\n    Un déploiement plus tôt est à envisager possiblement.\n        Aucun changement n'est constaté à date du 15/01."", ""created_at"": ""2026-03-23T20:34:02.552Z"", ""section_id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.552Z"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""name"": ""Version STB"", ""position"": 2, ""subjects"": [{""id"": ""3ae15e8d-de53-4e83-97a0-86f126741e16"", ""title"": ""Liste des versions"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Livraison FAI le 23/03 - version 1.5.0 (avec player 5.159.0)\nRelease Note\n    Ajout d'un deeplink vers les datas sportives\n    [espace jeunesse] Ajout tracking sur les vignettes non adaptées à l'âge sélectionné\n    Coverplay : Nouveau format de pub (image ou vidéo) sur la HP en lieu et place de la mea immersive\n    Evolution de la gestion de la MEA immersive - slider Notre sélection avec le changement côté API\n    Mise en place le tracking piano sur le message d'erreur : \""L'application n'est pas disponible actuellement\""\n    Correctifs anomalies (tracking, ...)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""updated_at"": ""2026-03-24T08:30:31.436Z"", ""responsibility"": ""FTV""}], ""created_at"": ""2026-03-23T20:34:02.553Z"", ""updated_at"": ""2026-03-23T20:34:02.553Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""name"": ""Android"", ""position"": 3, ""subjects"": [{""id"": ""08fe0fd4-c265-4197-84ce-86c11a6d855a"", ""title"": ""Version 5.13.0 pour fin mars-début avril"", ""status"": ""🔴 à faire"", ""position"": 0, ""situation"": ""MEA immerssive\nCoverplay\nlogs live cycle (bonus)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""updated_at"": ""2026-03-24T08:30:19.819Z"", ""responsibility"": null}], ""created_at"": ""2026-03-24T08:30:12.407Z"", ""updated_at"": ""2026-03-24T08:30:12.407Z"", ""document_id"": ""copil-sfr-ftv-3""}], ""updated_at"": ""2026-03-24T08:39:00.508Z""}"
100,copil-sfr-ftv-3,2026-03-24 08:41:47.061612,daily,"{""id"": ""copil-sfr-ftv-3"", ""title"": ""Copil SFR x FTV"", ""sections"": [{""id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""name"": ""Contractualisation"", ""position"": 0, ""subjects"": [{""id"": ""2b5f43b0-3406-4c92-95fa-832dc2785712"", ""title"": ""Contrat CDN"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Les achats doivent publier l'offre prochainement.\n        Le sujet demeure toujours en attente côté SFR.\nInterco\n    Marseille\n            coté SFR : en production\n            coordination nécessaire pour faire passer le traffic pour ces liaisons\n            Le suivi est assuré par Michel côté Exploitation FTV.\n            Une relance doit être effectuée côté FTV.\n    Paris\n            SFR revient vers FTV dès que possible.\n            D'ici fin \""Janvier\""\n            SFR annonce la première 15aine de mars pour la mise en service."", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:30:00.207Z"", ""responsibility"": ""FTV""}, {""id"": ""a712159f-551e-49df-9e51-69ab1d0261de"", ""title"": ""SSAI + CDN"", ""status"": ""🟡 en cours"", ""position"": 1, ""situation"": ""STB\n  Test SSAI en cours sur la PREPROD par l'équipe Player : branche 395"", ""created_at"": ""2026-03-23T20:34:02.550Z"", ""section_id"": ""facf5098-9c3a-41e4-a20f-10f5d2748e51"", ""updated_at"": ""2026-03-24T08:39:00.507Z"", ""responsibility"": ""FTV""}], ""created_at"": ""2026-03-23T20:34:02.549Z"", ""updated_at"": ""2026-03-23T20:34:02.549Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""name"": ""Deeplink"", ""position"": 1, ""subjects"": [{""id"": ""a8f435fc-c9db-4278-9fe9-b2099aaea1e1"", ""title"": ""Activation contenus dans la recherche SFR (Gaia)"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""L'activation est en cours.\n    Un test complet doit être effectué.\n        L'objectif est fixé avant la mi-décembre.\n    La recette est toujours en cours côté SFR avec un objectif pour début février.\n        Le système doit être testé par FTV avec le backend de FUT (GAIA) (sur connect TV) le 2/12.\n        Le système n'est pas testable sur STB par FTV.\n        Certains contenus remontent dans la recherche (STB8), et d'autres non.\n        Certains contenus sont présents sur STB7 et pas sur STB8.\n        La fenêtre de MEP est presque atteinte.\n    Un problème a été identifié sur connect ou STB8\n        La FIP aggrégée est en cause, et un travail est en cours côté STB7.\n            Coté VF : Déploiement prévu lundi 23 mars\n            Coté Pixagility : Dev à faire pour gérer la mise à jour des deeplinks des serie et des saisons, devrait être MEP le 18/03\n      Rattrapage Pix : Attente d'un rodage suite au déploiement du 23 mars de la VF, pourra commencer le 30/03"", ""created_at"": ""2026-03-23T20:34:02.552Z"", ""section_id"": ""6d7540f9-3ead-4048-a739-7b3511d669be"", ""updated_at"": ""2026-03-24T08:41:46.995Z"", ""responsibility"": ""SFR""}], ""created_at"": ""2026-03-23T20:34:02.552Z"", ""updated_at"": ""2026-03-23T20:34:02.552Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""name"": ""Version STB"", ""position"": 2, ""subjects"": [{""id"": ""3ae15e8d-de53-4e83-97a0-86f126741e16"", ""title"": ""Liste des versions"", ""status"": ""🟡 en cours"", ""position"": 0, ""situation"": ""Livraison FAI le 23/03 - version 1.5.0 (avec player 5.159.0)\nRelease Note\n    Ajout d'un deeplink vers les datas sportives\n    [espace jeunesse] Ajout tracking sur les vignettes non adaptées à l'âge sélectionné\n    Coverplay : Nouveau format de pub (image ou vidéo) sur la HP en lieu et place de la mea immersive\n    Evolution de la gestion de la MEA immersive - slider Notre sélection avec le changement côté API\n    Mise en place le tracking piano sur le message d'erreur : \""L'application n'est pas disponible actuellement\""\n    Correctifs anomalies (tracking, ...)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""cbb25a69-f24a-4ad2-b216-036cb669be54"", ""updated_at"": ""2026-03-24T08:30:31.436Z"", ""responsibility"": ""FTV""}], ""created_at"": ""2026-03-23T20:34:02.553Z"", ""updated_at"": ""2026-03-23T20:34:02.553Z"", ""document_id"": ""copil-sfr-ftv-3""}, {""id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""name"": ""Android"", ""position"": 3, ""subjects"": [{""id"": ""08fe0fd4-c265-4197-84ce-86c11a6d855a"", ""title"": ""Version 5.13.0 pour fin mars-début avril"", ""status"": ""🔴 à faire"", ""position"": 0, ""situation"": ""MEA immerssive\nCoverplay\nlogs live cycle (bonus)"", ""created_at"": ""2026-03-23T20:34:02.554Z"", ""section_id"": ""7fbc1a12-3616-474b-8f84-657ffd8ece69"", ""updated_at"": ""2026-03-24T08:30:19.819Z"", ""responsibility"": null}], ""created_at"": ""2026-03-24T08:30:12.407Z"", ""updated_at"": ""2026-03-24T08:30:12.407Z"", ""document_id"": ""copil-sfr-ftv-3""}], ""updated_at"": ""2026-03-24T08:41:46.996Z""}"
